Bridge Opportunity: CaseSafeID,Bridge Opportunity: Project Code,Bridge Opportunity: Country,Bridge Opportunity: Opportunity Name,Bridge Opportunity: Stage,Bridge Opportunity: Sub-Stage,Bridge Opportunity: Close Date,Bridge Opportunity: Level 1 Government,Bridge Opportunity: Level 2 Government,Bridge Opportunity: Level 3 Government,Bridge Opportunity: Level 4 Government,Bridge Name,Bridge Opportunity: River Name,Bridge Opportunity: Research Initiative,Bridge Opportunity: Monitoring Campaign,Form: Form Name,Bridge Opportunity: GPS (Latitude),Bridge Opportunity: GPS (Longitude),Individuals Directly Served,Bridge Opportunity: Population Dataset URL,Bridge Opportunity: Population Estimate 2000m,Bridge Opportunity: Population Estimate 5000m,Community Served 1,Individuals served in Community 1,Community Served 2,Individuals served in Community 2,Community Served 3,Individuals served in Community 3,Community Served 4,Individuals served in Community 4,Community Served 5,Individuals served in Community 5,Community Served 6,Individuals Served in Community 6,Form: Created Date,Community Served 7,Individuals Served in Community 7,Community Served 8,Individuals Served in Community 8,Community Served 9,Individuals Served in Community 9,Community Served 10,Individuals Served in Community 10
006f100000d7ETNAA2,1013334,Rwanda,Rwanda - Kibiraro - 1013334,Rejected,Technical,11/5/18,Southern Province,Huye,Kinazi,Kabona,Kibiraro,Nyota,,,Project Assessment - 2018.9.9,-2.43844,29.7937,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4793,29851,Mwunyu,1408,Gakoni,1245,Kibiraro,847,,0,,0,,,9/9/18,,,,,,,,
006f100000d7ETSAA2,1013335,Rwanda,Rwanda - Rugarama - 1013335,Rejected,Technical,11/5/18,Southern Province,Huye,Ruhashya,Ruhashya - Mara,Rugarama,Rusuricyamuginga,,,Project Assessment - 2018.9.9,-2.4812,29.74129,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6405,35958,Rugarama,375,Mbagabaga,663,Rwamabare,516,,0,,0,,,9/9/18,,,,,,,,
006f100000d7ETXAA2,1013336,Rwanda,Rwanda - Musonga - 1013336,Rejected,Technical,11/5/18,Southern Province,Huye,Simbi,Gisakura,Musonga,Musonga,,,Project Pre-Assessment - 2023.11.19,-2.483823,29.687724,11900,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6254,39336,Gisakura,980,Gihinga,1290,"Nyabisindu,",3450,"Gasharu,",1920,"Bambiro,",1880,kigarama,2380,11/19/23,,0,,0,,0,,0
006f100000d7ETXAA2,1013336,Rwanda,Rwanda - Musonga - 1013336,Rejected,Technical,11/5/18,Southern Province,Huye,Simbi,Gisakura,Musonga,Musonga,,,Project Assessment - 2018.9.10,-2.483823,29.687724,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6254,39336,Nyabisindu,730,Kirarambogo,636,Bambiro,657,Gasharu,922,Kigarama,584,Gahinga,266,9/9/18,,,,,,,,
006f100000d7ETcAAM,1013337,Rwanda,Rwanda - Akanyana - 1013337,Rejected,Technical,11/5/18,Southern Province,Huye,Ruhashya,Rugogwe - Ruhashya,Akanyana,Nyarubande,,,Project Assessment - 2018.9.9,-2.49432,29.73509,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5223,39156,Akanyana,2720,Murambi,680,Gasharu,698,Rwamabare,516,Mbagabaga,663,,,9/9/18,,,,,,,,
006f100000d7EThAAM,1013338,Rwanda,Rwanda - Nyarutovu - 1013338,Rejected,Technical,11/5/18,Southern Province,Huye,Rusatira - Kinazi,Kimirehe - Kabona,Nyarutovu,,,,Project Assessment - 2018.9.9,-2.44354,29.7827,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5853,30936,Nyarutovu,1750,Rubanga,1150,Mwunyu,1408,,0,,0,,,9/9/18,,,,,,,,
006f100000d7ETmAAM,1013339,Rwanda,Rwanda - Rugerero-Ntaruka - 1013339,Cancelled,,12/31/22,Southern Province,Huye,Rwanamiro - Rwabicuma,Mwendo - Mubuga,Rugerero-Ntaruka,Ntaruka,,,Project Assessment - 2018.9.9,-2.402212,29.715983,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3333,25024,Rugerero,1116,Birambo,953,Murehe,882,Karugumya,750,,0,,,9/9/18,,,,,,,,
006f100000d7ETrAAM,1013340,Rwanda,Rwanda - Gahana - 1013340,Rejected,Technical,11/5/18,Southern Province,Huye,Kinazi - Busasamana,Gahana - Gahondo,Gahana,Nyamukana,,,Project Assessment - 2018.9.9,-2.38471,29.76592,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5440,46870,Gahana,422,Rugarama,746,Kibaga,526,Gahondo,596,,0,,,9/9/18,,,,,,,,
006f100000d7QQOAA2,1013502,Rwanda,Rwanda - Kanyiramana - 1013502,Rejected,Technical,12/31/20,Southern Province,Huye,Kigoma - Simbi,Gishehe - Ngororero,Kanyiramana,Mwogo,Rwanda Full Scale Research - Randomized and Lost,,Project Assessment - 2018.9.17,-2.48655,29.65746,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6724,40099,Karambi,800,Kabingo,280,Kanyiramana,458,Nshunga,327,,0,,,9/17/18,,,,,,,,
006f100000d7QQTAA2,1013503,Rwanda,Rwanda - Cyendajuru - 1013503,Rejected,Technical,11/5/18,Southern Province,Huye,Simbi,Cyendajuru - Mugobore,Cyendajuru,Gakoni,,,Project Assessment - 2018.9.17,-2.51947,29.6697,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7664,42725,Cyendajuru,780,Kigarama,367,Rwatsi,455,Nyarurama,519,Mugobore,421,,,9/17/18,,,,,,,,
006f100000d7QQYAA2,1013504,Rwanda,Rwanda - Mariza - 1013504,Rejected,Technical,11/5/18,Southern Province,Huye,Simbi,Kabusanza,Mariza,Kanyinya,,,Project Assessment - 2018.9.17,-2.51052,29.70255,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7316,41768,Rusuma,640,Mariza,538,,0,,0,,0,,,9/17/18,,,,,,,,
006f100000d7QQdAAM,1013505,Rwanda,Rwanda - Gasekebuye - 1013505,Rejected,Technical,11/5/18,Southern Province,Huye,Gishamvu,Ryakibogo,Gasekebuye,Kidogo,,,Project Assessment - 2018.9.17,-2.63019,29.71337,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7998,68452,Gasekebuye,702,Rwimbogo,634,Gitwa,568,Kidahire,425,Gakombe - Impinga,925,,,9/17/18,,,,,,,,
006f100000d7QQiAAM,1013506,Rwanda,Rwanda - Kiduha - 1013506,Rejected,Technical,11/11/18,Southern Province,Huye,Gishamvu,Ryakibogo,Kiduha,Rwaza,,,Project Assessment - 2018.9.17,-2.61005,29.69215,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5988,46876,Kiduha,547,Rwankoni,458,Rwaza,612,Nyarutovu,524,,0,,,9/17/18,,,,,,,,
006f100000d7QQnAAM,1013507,Rwanda,Rwanda - Nyamapfunda - 1013507,Rejected,Technical,11/5/18,Southern Province,Huye,Karama - Rusenge,Buhoro - Kabirizi,Nyamapfunda,Nkonji,,,Project Assessment - 2018.9.17,-2.63352,29.62583,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5749,26824,Nyamapfunda,632,Mataba,851,Gasasa,726,Raranzige,623,,0,,,9/17/18,,,,,,,,
006f100000d7QSoAAM,1013508,Rwanda,Rwanda - Nyumba - 1013508,Rejected,Technical,11/5/18,Southern Province,Huye,Gishamvu,Nyumba,Nyumba,Nyumba,,,Project Assessment - 2018.9.17,-2.66388,29.69276,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5895,31795,Busoro,714,Umunyinya - Cyambwe,872,Kabeza- Rebero - Akabere,1221,Gasyankingi - Nyagatama,1239,Akagahaya - Gishamvu,1608,,,9/17/18,,,,,,,,
006f100000d7QStAAM,1013509,Rwanda,Rwanda - Gatongati - 1013509,Rejected,Technical,11/5/18,Southern Province,Huye,Huye - Karama,Nyakagezi,Gatongati,Agatobwe,,,Project Assessment - 2018.9.17,-2.58804,29.67228,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3908,32438,Gatongati,512,Kinyinya,467,,0,,0,,0,,,9/17/18,,,,,,,,
006f100000d7QTXAA2,1013510,Rwanda,Rwanda - Kinyamaganga - 1013510,Rejected,Technical,11/5/18,Southern Province,Huye,Karama,Kibingo - Gahororo,Kinyamaganga,,,,Project Assessment - 2018.9.17,-2.61104,29.65406,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4857,25382,Zaga,532,Agatovu,392,Gasharu,836,Butare,584,Muyange,1456,,,9/17/18,,,,,,,,
0063Z00000wbMHUQA2,1042780,Rwanda,Rwanda - Mugashyushya - 1042780,Identified,Requested,12/31/22,Southern Province,Kamonyi,Nyarubaka,Kambyeyi,Mugashyushya,Mukunguli,,,Project Assessment - 2022.11.3,-1.941256,30.044576,5200,https://api.worldpop.org/v1/services/stats?,149733.47,545809,Name,1500,Name,1200,Name,1000,Name,800,Name,700,,0,11/3/22,,0,,0,,0,,0
0063Z00000wbMIhQAM,1042789,Rwanda,Rwanda - Kadasaya - 1042789,Identified,Requested,12/31/24,Southern Province,Kamonyi,Rugalika,Bihembe,Kadasaya,Muzi,,,Project Assessment - 2022.11.3,-2.04033,29.930134,4661,https://api.worldpop.org/v1/services/stats?,7372.66,50388.53,Rwabayanga village,1500,Kadasaya,811,Nyarutovu,700,Nyarubuye,450,Mago,1200,,0,11/3/22,,0,,0,,0,,0
0063Z00000wbYguQAE,1043152,Rwanda,Rwanda - Bushara - 1043152,Cancelled,,6/6/25,Southern Province,Kamonyi,Kayumbu-Kayenzi,Murambi-bushara,Bushara,Bushara,,,Project Pre-Assessment - 2022.11.10,-1.895378,29.797781,6500,https://api.worldpop.org/v1/services/stats?,5704.21,34695.47,Murambi,1400,Kangezi,1500,Kaje,1100,Bushara,1200,Kibuye,1300,,0,11/10/22,,0,,0,,0,,0
006f100000a86DjAAI,1007383,Rwanda,Rwanda - Ryagashaza - 1007383,Identified,,11/15/18,Southern Province,Kamonyi,Karama,Buyonga_Rukambuzi,Ryagashaza,,,,Project Assessment - 2018.8.3,-1.971072,29.838172,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5174,36491,Ryagashaza Village,1480,Ngoma Village,1218,Kinkeri Village,1292,Nyenyeri,985,,,,,8/3/18,,,,,,,,
006f100000a86DjAAI,1007383,Rwanda,Rwanda - Ryagashaza - 1007383,Identified,,11/15/18,Southern Province,Kamonyi,Karama,Buyonga_Rukambuzi,Ryagashaza,,,,Project Assessment - 2018.6.11,-1.971072,29.838172,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5174,36491,Ryagashaza,1480,Ngoma,0,,0,,0,,0,,,6/11/18,,,,,,,,
006f100000a86DkAAI,1007384,Rwanda,Rwanda - Kabuga - 1007384,Rejected,Technical,11/15/18,Southern Province,Kamonyi,Karama,Bitare,Kabuga,Santinsyi,,,Project Assessment - 2018.8.3,-1.972033,29.84578,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5020,35385,,0,,0,,0,,0,,0,,,8/3/18,,,,,,,,
006f100000a86DkAAI,1007384,Rwanda,Rwanda - Kabuga - 1007384,Rejected,Technical,11/15/18,Southern Province,Kamonyi,Karama,Bitare,Kabuga,Santinsyi,,,Project Assessment - 2018.6.11,-1.972033,29.84578,1195,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5020,35385,Kabuga,1195,Mugina,0,,0,,0,,0,,,6/11/18,,,,,,,,
006f100000eekcKAAQ,1014274,Rwanda,Rwanda - Kanyangesa - 1014274,Rejected,Technical,11/13/18,Southern Province,Kamonyi,Musambira,Cyambwe,Kanyangesa,Kanyangesa,,,Project Assessment - 2018.11.11,-2.06966,29.84335,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6419,41905,Giheta,968,Ruseke,1087,,0,,0,,0,,,11/11/18,,,,,,,,
006f100000eekcPAAQ,1014275,Rwanda,Rwanda - Mukunguri - 1014275,Rejected,Technical,11/12/18,Southern Province,Kamonyi,Musambira,Cyambwe/rugarama,Mukunguri,Mukunguri,,,Project Assessment - 2018.11.11,-2.05318,29.86879,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5880,37912,Buye,968,Rugarama,890,,0,,0,,0,,,11/11/18,,,,,,,,
006f100000eekdDAAQ,1014276,Rwanda,Rwanda - Gacaca-rubanga - 1014276,Rejected,Technical,11/16/18,Southern Province,Kamonyi,Musambira,Cyambwe/gacaca,Gacaca-rubanga,Mukunguri,,,Project Assessment - 2018.11.11,-2.03922,29.84801,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7112,40573,Nyamiyaga,1500,Musambira,2368,,0,,0,,0,,,11/11/18,,,,,,,,
006f100000eekfxAAA,1014277,Rwanda,Rwanda - Bweya - 1014277,Rejected,Technical,11/15/18,Southern Province,Kamonyi,Musambira,Mpushi/kingoma,Bweya,Kayumbo,,,Project Assessment - 2018.11.11,-2.03693,29.83341,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7385,42052,Kingoma,968,Karengera,890,,0,,0,,0,,,11/11/18,,,,,,,,
006f100000eekg2AAA,1014278,Rwanda,Rwanda - Gahama - 1014278,Rejected,Technical,11/12/18,Southern Province,Kamonyi,Musambira,Mpushi/kabere,Gahama,Gahama,,,Project Assessment - 2018.11.11,-2.02057,29.80686,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6571,44262,Mpushi,960,Keza,690,Rukambura,1908,,0,,0,,,11/11/18,,,,,,,,
006f100000eekg2AAA,1014278,Rwanda,Rwanda - Gahama - 1014278,Rejected,Technical,11/12/18,Southern Province,Kamonyi,Musambira,Mpushi/kabere,Gahama,Gahama,,,Project Assessment - 2018.11.19,-2.02057,29.80686,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6571,44262,Cyanya,5600,,0,,0,,0,,0,,,11/19/18,,,,,,,,
006f100000eekg7AAA,1014279,Rwanda,Rwanda - Bahimba - 1014279,Rejected,Technical,11/16/18,Southern Province,Kamonyi,Musambira,Karengera/mbari,Bahimba,Bahimba,,,Project Assessment - 2018.11.11,-2.05153,29.83695,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7640,43457,Mbari,960,Nyarusange,798,Mpushi,1604,,0,,0,,,11/11/18,,,,,,,,
006f100000eekgCAAQ,1014280,Rwanda,Rwanda - Kajinja - 1014280,Rejected,Technical,11/15/18,Southern Province,Kamonyi,Musambira,Karengera/rubanga,Kajinja,Kajinja,,,Project Assessment - 2018.11.11,-2.0264,29.85626,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6398,38675,Cyambwe,960,Karengera,1108,Buhoro,790,,0,,0,,,11/11/18,,,,,,,,
006f100000eekgHAAQ,1014281,Rwanda,Rwanda - Karubanda - 1014281,Rejected,Technical,11/11/18,Southern Province,Kamonyi,Nyamiyaga,Bibungo/karubanda,Karubanda,Erosion,,,Project Assessment - 2018.11.11,-2.08084,29.91191,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4427,31408,Ngoma,990,Kidahwe,1000,Bibungo,1500,,0,,0,,,11/11/18,,,,,,,,
006f100000eekgMAAQ,1014282,Rwanda,Rwanda - Kataburara - 1014282,Rejected,Vehicular Bridge Required,11/14/18,Southern Province,Kamonyi,Nyamiyaga,Bibungo/murambi,Kataburara,Kataburara,,,Project Assessment - 2018.11.11,-2.09794,29.93278,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4506,30655,Mugina,869,Nyamiyaga,790,,0,,0,,0,,,11/11/18,,,,,,,,
006f100000eekgRAAQ,1014283,Rwanda,Rwanda - Mpombori - 1014283,Complete,In Service,12/22/23,Southern Province,Kamonyi,Nyarubaka,Gitare/mugereke,Mpombori,Mpombori,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.11.12,-2.0851,29.80891,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8275,59789,Gitare,690,Nyashushu,796,,0,,0,,0,,,11/11/18,,,,,,,,
006f100000eekgWAAQ,1014284,Rwanda,Rwanda - Mombori2 - 1014284,Rejected,Technical,11/14/18,Southern Province,Kamonyi,Nyarubaka,Gitare/kibingo,Mombori2,Mombori,,,Project Assessment - 2018.11.11,-2.08488,29.81828,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6902,56950,Ruyanza,1600,Gitare,1200,,0,,0,,0,,,11/11/18,,,,,,,,
006f100000eekgbAAA,1014285,Rwanda,Rwanda - Gasenyi - 1014285,Rejected,Technical,11/14/18,Southern Province,Kamonyi,Nyamiyaga,Kidahwe/kiranzi,Gasenyi,Gasenyi,,,Project Assessment - 2018.11.11,-2.05255,29.89237,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5301,34414,Kiranzi,690,Mugarama,890,,0,,0,,0,,,11/11/18,,,,,,,,
006f100000eekggAAA,1014286,Rwanda,Rwanda - Kanyonyombya - 1014286,Rejected,Technical,11/14/18,Southern Province,Kamonyi,Nyamiyaga,Kidahwa/nkoto,Kanyonyombya,Kanyonyombya,,,Project Assessment - 2018.11.11,-2.065,29.91408,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4711,30542,Nyamiyaga sector,3500,Munyinya,1500,,0,,0,,0,,,11/11/18,,,,,,,,
006f100000eekglAAA,1014287,Rwanda,Rwanda - Mugomero - 1014287,Rejected,Technical,11/12/18,Southern Province,Kamonyi,Nyamiyaga,Kidahwe/nkoto,Mugomero,Mugomero,,,Project Assessment - 2018.11.11,-2.05616,29.90943,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4780,31385,Nkoto,960,Kirehe,890,,0,,0,,0,,,11/11/18,,,,,,,,
006f100000eekgqAAA,1014288,Rwanda,Rwanda - Kabungo-nyagihamba - 1014288,Rejected,Vehicular Bridge Required,11/11/18,Southern Province,Kamonyi,Nyarubaka,Kambyeyi/kabungo,Kabungo-nyagihamba,,,,Project Assessment - 2018.11.11,-2.0829,29.88202,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5759,35335,Kabungo,850,,0,,0,,0,,0,,,11/11/18,,,,,,,,
006f100000eekgvAAA,1014289,Rwanda,Rwanda - Bigaga - 1014289,Rejected,Vehicular Bridge Required,11/11/18,Southern Province,Kamonyi,Nyarubaka,Ruhuha,Bigaga,Bigaga,,,Project Assessment - 2018.11.11,-2.07133,29.87194,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6555,36307,Kambyeyi,890,,0,,0,,0,,0,,,11/11/18,,,,,,,,
006f100000eekh0AAA,1014290,Rwanda,Rwanda - Mugashyushya - 1014290,Identified,Identified in Needs Assessment,12/31/18,Southern Province,Kamonyi,Nyarubaka,Kambyeyi/ruhuha,Mugashyushya,Mukunguri,,,Project Pre-Assessment - 2022.11.4,-2.066385,29.870304,5950,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6589,36736,Ruhuha,1000,Murehe,1200,Rugarama,1500,Kigwene,1150,Ruvugizo,1100,,0,11/3/22,,0,,0,,0,,0
006f100000eekh0AAA,1014290,Rwanda,Rwanda - Mugashyushya - 1014290,Identified,Identified in Needs Assessment,12/31/18,Southern Province,Kamonyi,Nyarubaka,Kambyeyi/ruhuha,Mugashyushya,Mukunguri,,,Project Assessment - 2018.11.12,-2.066385,29.870304,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6589,36736,Kambyeyi,1500,,0,,0,,0,,0,,,11/11/18,,,,,,,,
006f100000eekh5AAA,1014291,Rwanda,Rwanda - Ruhuha/akaruruma - 1014291,Rejected,Technical,11/16/18,Southern Province,Kamonyi,Nyarubaka,Kambyeyi/ruhuha,Ruhuha/akaruruma,Akaruruma,,,Project Assessment - 2018.11.11,-2.06986,29.86084,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6551,38257,Musambira,960,Kambyeyi,1200,,0,,0,,0,,,11/11/18,,,,,,,,
006f100000eekhAAAQ,1014292,Rwanda,Rwanda - Karuruma - 1014292,Under Construction,,5/30/25,Southern Province,Kamonyi,Nyarubaka,Kigusa/kintama,Karuruma,Akaruruma,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.11.12,-2.10672,29.86075,,https://api.worldpop.org/v1/services/stats?,8082.07,50995.45,Kigusa,8600,,0,,0,,0,,0,,,11/11/18,,,,,,,,
006f100000eekhFAAQ,1014293,Rwanda,Rwanda - Rugarama1 - 1014293,Identified,,10/20/23,Southern Province,Kamonyi,Nyarubaka,Kigusa/rugarama,Rugarama1,Akaruruma,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.11.11,-2.109614,29.84785,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5170,38148,Rugarama,1807,Kigabiro,1300,,0,,0,,0,,,11/11/18,,,,,,,,
006f100000eekhKAAQ,1014294,Rwanda,Rwanda - Gasamasazi - 1014294,Rejected,Technical,11/16/18,Southern Province,Kamonyi,Nyarubaka,Kigusa/rugarama,Gasamasazi,Gasamasazi,,,Project Assessment - 2018.11.11,-2.10176,29.84282,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5324,39323,Rugarama,1807,Rwinanka,3250,,0,,0,,0,,,11/11/18,,,,,,,,
006f100000eekhPAAQ,1014295,Rwanda,Rwanda - Kavumu-ngarama - 1014295,Rejected,Technical,11/15/18,Southern Province,Kamonyi,Nyarubaka,Ruyanza/ngarama,Kavumu-ngarama,Mpombori,,,Project Assessment - 2018.11.11,-2.06614,29.82734,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7187,55548,Ngarama,960,Kavumu,890,,0,,0,,0,,,11/11/18,,,,,,,,
006f100000eekhUAAQ,1014296,Rwanda,Rwanda - Kanombe - 1014296,Rejected,Technical,11/15/18,Southern Province,Kamonyi,Nyarubaka,Ruyanza/kanombe,Kanombe,Mombori,,,Project Assessment - 2018.11.11,-2.08032,29.822,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6467,56403,Gitega,1960,Kanombe,690,,0,,0,,0,,,11/11/18,,,,,,,,
006f100000eekhZAAQ,1014297,Rwanda,Rwanda - Nyagashubi - 1014297,Rejected,Technical,11/13/18,Southern Province,Kamonyi,Nyamiyaga,Kabashumba/kigabiro,Nyagashubi,Nyagashubi,,,Project Assessment - 2018.11.11,-2.07748,29.90302,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4429,32230,Karubanda,960,Kigabiro,1026,,0,,0,,0,,,11/11/18,,,,,,,,
006f100000eekheAAA,1014298,Rwanda,Rwanda - Bahimba ya kigabiro - 1014298,Rejected,Technical,11/14/18,Southern Province,Kamonyi,Nyamiyaga,Kabashumba/kigabiro,Bahimba ya kigabiro,Bahimba,,,Project Assessment - 2018.11.11,-2.08375,29.9012,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4426,32606,Kigabiro,1026,Nyamabere,784,,0,,0,,0,,,11/11/18,,,,,,,,
006f100000eelYiAAI,1014300,Rwanda,Rwanda - Kimiyumbo - 1014300,Rejected,Technical,11/13/18,Southern Province,Kamonyi,Nyamiyaga,Kabashumbo/bumbogo,Kimiyumbo,Kimiyumbo,,,Project Assessment - 2018.11.12,-2.07671,29.88236,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5905,34740,Bumbogo,1023,Bukuyo,583,,0,,0,,0,,,11/12/18,,,,,,,,
006f100000eelZRAAY,1014301,Rwanda,Rwanda - Mugitare - 1014301,Rejected,Technical,11/14/18,Southern Province,Kamonyi,Nyarubaka,Gitare/nyabitare,Mugitare,Akaruruma,,,Project Assessment - 2018.11.12,-2.11204,29.82869,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5349,39290,Bereshi,960,Nyabitare,1600,,0,,0,,0,,,11/12/18,,,,,,,,
006f100000eelkqAAA,1014302,Rwanda,Rwanda - Runiga - 1014302,Rejected,Technical,11/13/18,Southern Province,Kamonyi,Nyarubaka,Gitare/remera,Runiga,Runiga,,,Project Assessment - 2018.11.12,-2.10741,29.80042,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7878,62616,Gitare,1690,,0,,0,,0,,0,,,11/12/18,,,,,,,,
006f100000eelnpAAA,1014303,Rwanda,Rwanda - Ntibiki - 1014303,Rejected,Technical,12/19/18,Southern Province,Kamonyi,Nyarubaka,Gitare/mugereki,Ntibiki,Ntibiki,,,Project Assessment - 2018.11.12,-2.09932,29.81269,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7371,57444,Karora,990,Mugereki,1506,,0,,0,,0,,,11/12/18,,,,,,,,
006f100000eelq8AAA,1014304,Rwanda,Rwanda - Nyiragakokwe - 1014304,Rejected,Technical,11/12/18,Southern Province,Kamonyi,Musambira,Cyambwe/giheta,Nyiragakokwe,Nyiragakokwe,,,Project Assessment - 2018.11.12,-2.07101,29.84978,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6305,40241,Ruseke,1980,Gigeta,890,,0,,0,,0,,,11/12/18,,,,,,,,
006f100000eelvcAAA,1014305,Rwanda,Rwanda - Bahimba-maswa-nyamweru - 1014305,Rejected,Technical,11/16/18,Southern Province,Kamonyi,Nyamiyaga,Ngoma/muyinya,Bahimba-maswa-nyamweru,Bahimba,,,Project Assessment - 2018.11.12,-2.08723,29.92198,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4261,30874,Munyinya,896,Nyamweru,1658,,0,,0,,0,,,11/12/18,,,,,,,,
006f100000eelvmAAA,1014306,Rwanda,Rwanda - Kazabagarura - 1014306,Rejected,Technical,11/14/18,Southern Province,Kamonyi,Nyamiyaga,Buhoro,Kazabagarura,Nyakagezi,,,Project Assessment - 2018.11.12,-2.08435,29.93516,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4979,31060,Buhoro,960,Gitega,1680,,0,,0,,0,,,11/12/18,,,,,,,,
006f100000eelvwAAA,1014307,Rwanda,Rwanda - Kamirabageni - 1014307,Rejected,Technical,11/12/18,Southern Province,Kamonyi,Nyamiyaga,Ngoma/buhoro,Kamirabageni,Kamirabageni,,,Project Assessment - 2018.11.12,-2.08754,29.94017,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5425,31696,Ngoma,8025,,0,,0,,0,,0,,,11/12/18,,,,,,,,
006f100000eeqpoAAA,1014309,Rwanda,Rwanda - Nyakigezi - 1014309,Rejected,Technical,11/16/18,Southern Province,Kamonyi,Kayenzi,Cubi,Nyakigezi,Kajaba,,,Project Assessment - 2018.11.15,-1.87493,29.849092,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4535,34971,Nyakigezi,900,Kamabuye,930,Nyabikenke sector and ntwali,0,,0,,0,,,11/15/18,,,,,,,,
