Bridge Opportunity: CaseSafeID,Bridge Opportunity: Project Code,Bridge Opportunity: Country,Bridge Opportunity: Opportunity Name,Bridge Opportunity: Stage,Bridge Opportunity: Sub-Stage,Bridge Opportunity: Close Date,Bridge Opportunity: Level 1 Government,Bridge Opportunity: Level 2 Government,Bridge Opportunity: Level 3 Government,Bridge Opportunity: Level 4 Government,Bridge Name,Bridge Opportunity: River Name,Bridge Opportunity: Research Initiative,Bridge Opportunity: Monitoring Campaign,Form: Form Name,Bridge Opportunity: GPS (Latitude),Bridge Opportunity: GPS (Longitude),Individuals Directly Served,Bridge Opportunity: Population Dataset URL,Bridge Opportunity: Population Estimate 2000m,Bridge Opportunity: Population Estimate 5000m,Community Served 1,Individuals served in Community 1,Community Served 2,Individuals served in Community 2,Community Served 3,Individuals served in Community 3,Community Served 4,Individuals served in Community 4,Community Served 5,Individuals served in Community 5,Community Served 6,Individuals Served in Community 6,Form: Created Date,Community Served 7,Individuals Served in Community 7,Community Served 8,Individuals Served in Community 8,Community Served 9,Individuals Served in Community 9,Community Served 10,Individuals Served in Community 10,geometry,WorldPop_1km,WorldPop_1_5km,WorldPop_2km,WorldPop_2_5km,WorldPop_3km,WorldPop_1km_unproj,WorldPop_1_5km_unproj,WorldPop_2km_unproj,WorldPop_2_5km_unproj,WorldPop_3km_unproj
006f100000a86F2AAI,1007464,Rwanda,Rwanda - Gahira - 1007464,Rejected,Technical,11/15/18,Southern Province,Nyamagabe,Uwinkingi-Musebeya,GAHIRA,Gahira,,,,Project Assessment - 2018.8.11,-2.448025,29.4665,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6936.0,36523.0,Bunyunyu,670.0,Gakereko,700.0,Bitaba,450.0,Kunyu,540.0,Gititi,450.0,,,8/11/18,,,,,,,,,POINT (440669.9624608345 4729325.025542499),1068.08,3045.78,5940.21,9299.99,13862.22,1093.54,3118.25,6036.46,9447.93,14098.99
006f100000a86F3AAI,1007465,Rwanda,Rwanda - Rwangambibi - 1007465,Complete,In Service,11/12/21,Southern Province,Nyamagabe,Gatare,Shyeru,Rwangambibi,Rwondo,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.8.25,-2.345116,29.43387,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7078.0,38266.0,Bimba,611.0,"Kagusa, ruhanga",944.0,Rwangambibi,540.0,Rucunda,650.0,Mushubi,730.0,,,8/25/18,,,,,,,,,POINT (437036.393984277 4740702.245394055),1078.55,3383.34,6903.71,10177.49,14019.09,1110.62,3382.92,6977.88,10456.82,14396.95
006f100000a86F4AAI,1007466,Rwanda,Rwanda - Rugeti - 1007466,Complete,In Service,3/5/20,Southern Province,Nyamagabe,Uwinkingi,Rugogwe-Kizimyamuriro,Rugeti,Rubyiro,Rwanda Full Scale Research - Randomized and Lost,,Project Assessment - 2018.9.1,-2.47640667,29.4208,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5050.0,25176.0,Rugeti,658.0,Mwishyogwe,673.0,Tantamara,1050.0,Gishwati,1002.0,Bishya,980.0,,,9/1/18,,,,,,,,,POINT (435588.9041862236 4726184.729774004),1467.25,4078.7,7453.99,10393.96,14581.58,1443.41,4215.89,7508.3,10536.47,14936.86
006f100000a86F5AAI,1007467,Rwanda,Rwanda - Mwishyogwe - 1007467,Rejected,Technical,11/29/18,Southern Province,Nyamagabe,Uwinkingi,,Mwishyogwe,,,,Project Assessment - 2018.8.12,-2.484,29.4196111,0.0,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4483.0,24841.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,8/11/18,,,,,,,,,POINT (435457.05370600446 4725345.069967243),1496.48,3309.51,6516.77,9824.97,13443.45,1638.48,3333.09,6590.89,10065.75,13605.42
006f100000a86F6AAI,1007468,Rwanda,Rwanda - Nyarusengesi - 1007468,Rejected,Technical,11/28/18,Southern Province,Nyamagabe,Mushubi,Biteteri,Nyarusengesi,,,,Project Assessment - 2018.8.17,-2.287455,29.434438,0.0,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4064.0,30362.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,8/17/18,,,,,,,,,POINT (437097.02405325597 4747077.872906469),724.13,1693.91,3269.76,4948.53,7461.98,779.25,1714.94,3419.25,5151.21,7730.04
006f100000a86F7AAI,1007469,Rwanda,Rwanda - Remera - 1007469,Complete,In Service,7/28/23,Southern Province,Nyamagabe,Musange,Nyagisozi,Remera,Mwogo,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.9.5,-2.213863,29.563708,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3273.0,27010.0,Remera,636.0,Kabingo,558.0,Dusenyi,500.0,Mayebe,450.0,Rwesero,570.0,,,9/4/18,,,,,,,,,POINT (451472.58782487974 4755219.821429696),592.9,1986.59,3718.38,5477.18,8602.56,511.15,1997.96,3726.33,5550.96,8638.52
006f100000a86FAAAY,1007472,Rwanda,Rwanda - Sabake - 1007472,Identified,Identified in Needs Assessment,12/31/18,Southern Province,Nyamagabe,Uwinkingi-Buruhukiro,Rugogwe,Sabake,Rubyiro,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.9.1,-2.47291333,29.42335667,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5309.0,26483.0,Rugeti,658.0,Minaga,978.0,Sabake,718.0,Mujerenge,1065.0,Tantamara,1050.0,,,9/1/18,,,,,,,,,POINT (435873.06558617944 4726571.115460157),1621.64,4303.88,7225.5,11615.74,15205.57,1766.7,4354.86,7465.73,11922.17,15540.74
006f100000a86FBAAY,1007473,Rwanda,Rwanda - Uwabarashi - 1007473,Under Construction,,5/16/25,Southern Province,Nyamagabe,Musange-Gashari,Nyagisozi,Uwabarashi,Mbirurume,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.9.5,-2.21156,29.544015,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3785.0,25588.0,Uwabarshi,483.0,Ruhuga,520.0,Kibaga,460.0,Dusenyi,530.0,Kayogoro,620.0,,,9/4/18,,,,,,,,,POINT (449282.0725735989 4755473.801546509),716.87,1955.93,3733.85,5781.29,8253.82,729.54,1976.68,3779.2,5888.59,8382.91
006f100000a86FCAAY,1007474,Rwanda,Rwanda - Cyimbogo - 1007474,Rejected,Technical,9/1/18,Southern Province,Nyamagabe,Mushubi-Nkomane,Biteteri,Cyimbogo,,,,Project Assessment - 2018.8.17,-2.2875833,29.4333889,0.0,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4066.0,30522.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,8/17/18,,,,,,,,,POINT (436980.3427663588 4747063.64070624),794.89,1635.3,3264.85,4973.55,7470.82,848.11,1635.93,3440.1,5161.52,7836.99
006f100000a86FFAAY,1007477,Rwanda,Rwanda - Mugote - 1007477,Complete,In Service,11/9/21,Southern Province,Nyamagabe,Buruhukiro,Kizimyamuriro,Mugote,Rukarara,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.8.17,-2.4477333,29.41455333,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3471.0,25475.0,Mugote,600.0,Gikungu,450.0,Tantamara,390.0,Mujerenge,280.0,,0.0,,,8/17/18,,,,,,,,,POINT (434892.81492437376 4729354.869516189),1219.49,2988.54,5059.25,8706.87,12383.37,1214.9,3026.56,5159.48,8820.12,12357.95
006f100000a86FHAAY,1007479,Rwanda,Rwanda - Kabuga - 1007479,Rejected,Technical,11/12/18,Southern Province,Nyamagabe,Uwinkingi-Buruhukiro,Kibyagira Cell,Kabuga,,,,Project Assessment - 2018.8.11,-2.45674667,29.43966667,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5382.0,35228.0,Kabuga village,850.0,Bushigishigi village,450.0,Bishya village,890.0,Cyumuganza village,738.0,Rusekera village,520.0,,,8/11/18,,,,,,,,,POINT (437686.1632696693 4728359.448901385),1373.95,2975.77,6495.14,10238.12,14769.27,1365.96,3057.99,6552.27,10443.15,14846.13
006f100000a86FIAAY,1007480,Rwanda,Rwanda - Kabingo - 1007480,Rejected,Technical,11/15/18,Southern Province,Nyamagabe,Buruhukiro-Gatare,Mukongoro,Kabingo,,,,Project Assessment - 2018.8.17,-2.395728,29.427631,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,9739.0,35574.0,Gifungwe,540.0,Gikungu,530.0,Bitaba,370.0,Rukwandu,470.0,Munini,470.0,,,8/17/18,,,,,,,,,POINT (436344.79677796096 4735105.761394896),1853.18,4456.96,6983.47,9795.17,13662.27,1819.06,4466.51,7051.55,9936.91,13929.23
006f100000a86FJAAY,1007481,Rwanda,Rwanda - Mutiwingoma - 1007481,Complete,In Service,11/6/20,Southern Province,Nyamagabe,Mbazi-Kaduha,Mutiwingoma,Mutiwingoma,Rukarara,Rwanda Full Scale Research - Randomized and Baselined - Intervention,Catchment Survey Program,Project Assessment - 2018.9.5,-2.364085,29.553359,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3948.0,22500.0,Kanyege,455.0,Mukongoro,570.0,Kabizira,640.0,Gatwa,480.0,"Kibumba,",456.0,,,9/4/18,,,,,,,,,POINT (450326.6488182934 4738609.67842291),803.03,1663.97,3131.22,4936.07,7285.36,799.19,1751.61,3203.32,5019.54,7395.97
006f100000a86FKAAY,1007482,Rwanda,Rwanda - Murwa - 1007482,Rejected,Technical,11/5/18,Southern Province,Nyamagabe,Mbazi-Kibumbwe,Bwemba-Mutiwingoma,Murwa,Rukarara,,,Project Assessment - 2018.9.12,-2.39084,29.57068,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3959.0,25641.0,Murwa,564.0,Nyamirama,578.0,Murambi,731.0,Nyagatovu,472.0,Munyinya,712.0,,,9/12/18,,,,,,,,,POINT (452253.96695557714 4735652.032521216),911.87,1669.48,4396.84,6902.72,10225.23,898.35,1691.61,4378.43,6908.51,10376.85
006f100000a86FLAAY,1007483,Rwanda,Rwanda - Rwankango - 1007483,Rejected,Vehicular Bridge Required,11/30/18,Southern Province,Nyamagabe,Musange,Masizi,Rwankango,Muhura,,,Project Assessment - 2018.9.4,-2.259663,29.592431,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4211.0,26343.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,9/4/18,,,,,,,,,POINT (454668.8203711491 4750156.728830188),959.21,2187.17,4053.32,6935.97,10242.63,968.14,2238.61,4167.81,7028.74,10510.08
006f100000a86FMAAY,1007484,Rwanda,Rwanda - Uwamataba - 1007484,Rejected,Technical,11/11/18,Southern Province,Nyamagabe,Buruhukiro,Munyege-Uwindekezi,Uwamataba,Mushishito,,,Project Assessment - 2018.9.1,-2.47437333,29.488816,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6814.0,42286.0,Uwamataba,905.0,Birembo,560.0,Gatovu,647.0,Kimina,830.0,Mugote,612.0,,,9/1/18,,,,,,,,,POINT (443152.88771652296 4726412.665571292),1994.66,4476.24,7896.62,11165.04,16653.95,2039.45,4592.31,8027.93,11442.81,17142.43
006f100000a86FNAAY,1007485,Rwanda,Rwanda - Nyarurambi - 1007485,Rejected,Technical,11/11/18,Southern Province,Nyamagabe,Kibirizi,Uwindekezi-Munyege,Nyarurambi,Mushishito,,,Project Assessment - 2018.9.2,-2.4724,29.5,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,0.0,0.0,Nyarurambi,874.0,Mugote,612.0,Kimina,830.0,Gatovu,647.0,Birembo,560.0,,,9/2/18,,,,,,,,,POINT (444396.57387864986 4726631.329544983),1734.59,3753.47,7075.45,11686.85,18964.66,1786.94,3924.76,7210.62,11992.29,19740.82
006f100000a86FOAAY,1007486,Rwanda,Rwanda - Rusekera - 1007486,Rejected,Technical,11/14/18,Southern Province,Nyamagabe,Buruhukiro,Bushigishigi,Rusekera,,,,Project Assessment - 2018.8.17,-2.451815,29.43508667,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4628.0,33740.0,Rusekera village,400.0,Bushigishigi,380.0,,0.0,,0.0,,0.0,,,8/17/18,,,,,,,,,POINT (437176.58155193063 4728904.532430877),1242.01,2639.85,4916.9,9221.46,14615.79,1248.48,2621.49,4977.77,9255.81,14969.13
006f100000a86FPAAY,1007487,Rwanda,Rwanda - Shaki - 1007487,Rejected,Technical,11/11/18,Southern Province,Nyamagabe,Musebeya-Gatare,RUSEKERA,Shaki,,,,Project Assessment - 2018.8.17,-2.391707,29.435709,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8948.0,36198.0,Shaki,512.0,Uwimituza,400.0,Rebero,300.0,Kibuburo,250.0,Kageyo,523.0,,,8/17/18,,,,,,,,,POINT (437243.02650321356 4735550.738041816),1737.48,3451.42,5957.71,9436.08,12394.72,1767.23,3545.75,6023.26,9631.37,12616.95
006f100000a86FQAAY,1007488,Rwanda,Rwanda - Muzirantwago - 1007488,Rejected,Technical,11/16/18,Southern Province,Nyamagabe,Kibirizi-Cyanika,Karambo,Muzirantwago,,,,Project Assessment - 2018.8.11,-2.428413,29.577879,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4689.0,35105.0,Gitwa village,1000.0,Gisoro village,900.0,Nyirakiraro village,1100.0,,0.0,,0.0,,,8/11/18,,,,,,,,,POINT (453055.8919862027 4731497.902041313),1156.91,2845.88,5574.87,9910.79,15983.6,1093.52,2761.35,5638.03,9913.69,16083.05
006f100000a86FRAAY,1007489,Rwanda,Rwanda - Cyabagomba - 1007489,Rejected,Technical,11/13/18,Southern Province,Nyamagabe,Musange,Masizi,Cyabagomba,Cyibande,,,Project Assessment - 2018.9.4,-2.296023,29.557358,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3387.0,21406.0,Cyabagomba,403.0,,0.0,Kibiraro,0.0,,0.0,,0.0,,,9/4/18,,,,,,,,,POINT (450769.0443336023 4746135.324822778),798.52,2095.96,3937.2,6248.14,9105.54,807.18,2136.93,3999.82,6124.66,9149.43
006f100000a86FSAAY,1007490,Rwanda,Rwanda - Gasharu - 1007490,Rejected,,8/27/18,Southern Province,Nyamagabe,Kibirizi,,Gasharu,,,,Project Assessment - 2018.8.12,-2.43993333,29.51594167,0.0,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4375.0,28495.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,8/11/18,,,,,,,,,POINT (446168.14007175853 4730221.80054818),887.46,2052.35,4240.92,6555.49,9261.62,887.71,2100.15,4356.5,6727.05,9544.27
006f100000a86FTAAY,1007491,Rwanda,Rwanda - Muduha - 1007491,Rejected,Technical,12/31/18,Southern Province,Nyamagabe,Kibirizi,Gashiha-Gakanka,Muduha,Rukarara,Rwanda Full Scale Research - Randomized and Lost,,Project Assessment - 2018.9.1,-2.436162,29.52308,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4128.0,26947.0,Muduha,896.0,Nyabubare,1034.0,Muganza,987.0,Gasharu,638.0,Rukamiro,975.0,,,9/1/18,,,,,,,,,POINT (446961.8606877736 4730639.076426714),811.7,2205.7,4109.19,6874.27,9298.05,846.13,2272.08,4226.42,7051.13,9561.46
006f100000a86FUAAY,1007492,Rwanda,Rwanda - Nyakabingo - 1007492,Rejected,Technical,11/30/18,Southern Province,Nyamagabe,Mushubi,Cyobe,Nyakabingo,,,,Project Assessment - 2018.8.17,-2.298329,29.459225,0.0,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4140.0,26366.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,8/17/18,,,,,,,,,POINT (439854.4235445781 4745876.597812595),923.03,2120.27,3730.51,5646.46,7921.18,932.69,2156.08,3850.71,5753.36,8089.27
006f100000a86FVAAY,1007493,Rwanda,Rwanda - Nyagisumo - 1007493,Rejected,Technical,11/11/18,Southern Province,Nyamagabe,Mushubi,Cyobe,Nyagisumo,,,,Project Assessment - 2018.8.17,-2.337289,29.459825,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5214.0,29560.0,Nyagisumo,545.0,Gatiti,679.0,Nganzo,570.0,Muhembe,450.0,,0.0,,,8/17/18,,,,,,,,,POINT (439922.80072078446 4741568.817215037),1505.05,2912.13,5492.71,7726.18,10254.59,1525.41,3014.53,5704.39,7832.18,10479.76
006f100000a86FXAAY,1007495,Rwanda,Rwanda - Nyakabuye - Nkomane - 1007495,Complete,In Service,10/23/20,Southern Province,Nyamagabe,Musange,Gasave,Nyakabuye - Nkomane,Nkomane,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.9.5,-2.233574,29.575366,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3624.0,25546.0,Nyakabuye,587.0,Nyabivumu,465.0,Kabingo,558.0,Cyaruvunge,630.0,Gasura,550.0,,,9/4/18,,,,,,,,,POINT (452769.9220680299 4753040.79315153),700.83,2578.43,4321.57,6562.09,9955.81,714.55,2587.23,4316.68,6633.59,10074.37
006f100000a86FYAAY,1007496,Rwanda,Rwanda - Nyamurinda - 1007496,Rejected,Technical,11/15/18,Southern Province,Nyamagabe,Kibirizi,Bugarura,Nyamurinda,,,,Project Assessment - 2018.8.11,-2.43885,29.56909,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5425.0,41024.0,Karama village,500.0,Muyange village,150.0,Uwinyana village,50.0,Nyakibyeyi villabe,350.0,,0.0,,,8/11/18,,,,,,,,,POINT (452078.81687669596 4730343.591794203),1969.11,5494.67,9176.27,13953.58,19485.17,1794.68,5494.36,9141.35,14080.58,19617.98
006f100000a86FZAAY,1007497,Rwanda,Rwanda - Murehe - 1007497,Complete,In Service,7/13/23,Southern Province,Nyamagabe,Musange,Masizi,Murehe,Muhura,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.9.5,-2.265518,29.585978,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4208.0,25093.0,Murehe,675.0,Bwama,470.0,Rwanganko,678.0,Rwina,560.0,,0.0,,,9/4/18,,,,,,,,,POINT (453951.26849699416 4749509.151191365),1132.54,2601.6,4230.6,7297.04,11155.3,1169.28,2684.07,4364.96,7417.21,11497.79
006f100000a86FaAAI,1007498,Rwanda,Rwanda - Gasagara - 1007498,Rejected,Vehicular Bridge Required,11/29/18,Southern Province,Nyamagabe,Musange,Masangano,Gasagara,Nyakabingo,,,Project Assessment - 2018.9.4,-2.286972,29.607523,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4387.0,25971.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,9/4/18,,,,,,,,,POINT (456348.25011535984 4747137.701189877),1417.25,3060.31,4783.06,7040.7,9680.93,1524.52,3135.37,4906.44,7214.64,9977.28
006f100000a86FbAAI,1007499,Rwanda,Rwanda - Kibiraro - 1007499,Complete,In Service,6/24/22,Southern Province,Nyamagabe,Kaduha,Murambi,Kibiraro,Kibande,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.8.25,-2.294523,29.55516,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3350.0,21311.0,Kibiraro,579.0,Cyabagomba,564.0,Kinzira,720.0,Rebero,629.0,,0.0,,,8/25/18,,,,,,,,,POINT (450524.5247338416 4746301.101484289),757.79,2001.16,3681.24,5967.71,8940.48,783.96,2119.37,3809.79,5989.69,9006.24
006f100000a86FcAAI,1007500,Rwanda,Rwanda - Kasemanyana - 1007500,Rejected,Technical,11/13/18,Southern Province,Nyamagabe,Kaduha,Murambi,Kasemanyana,,,,Project Assessment - 2018.8.25,-2.312785,29.559739,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,2927.0,21601.0,Kasemanyana,755.0,Nyaruryango,724.0,Kivumu,520.0,Rebero,629.0,,0.0,,,8/25/18,,,,,,,,,POINT (451034.4387053671 4744282.06090882),867.93,1635.48,3036.34,5139.21,8503.59,848.45,1602.07,3021.46,5172.56,8449.03
006f100000a86FeAAI,1007502,Rwanda,Rwanda - Rusave - 1007502,Rejected,Technical,11/30/18,Southern Province,Nyamagabe,Mushubi,Cyobe,Rusave,,,,Project Assessment - 2018.8.17,-2.321754,29.44854,0.0,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5180.0,32903.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,8/17/18,,,,,,,,,POINT (438666.99474841246 4743286.037502641),1255.99,2465.48,4788.66,7640.73,11044.88,1261.05,2527.22,4883.68,7872.08,11437.46
006f100000a86FfAAI,1007503,Rwanda,Rwanda - Rwumba - 1007503,Rejected,Vehicular Bridge Required,12/12/18,Southern Province,Nyamagabe,Cyobe,Nyarushike,Rwumba,Rwumba,,,Project Assessment - 2018.12.12,-2.32834,29.44182,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6076.0,35436.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,12/12/18,,,,,,,,,POINT (437919.86516251776 4742557.528225469),1605.56,3456.18,6075.78,9242.76,11708.85,1604.17,3495.32,6233.32,9424.77,11968.15
006f100000a86FhAAI,1007505,Rwanda,Rwanda - Gitega - 1007505,Rejected,Technical,12/2/18,Southern Province,Nyamagabe,Musange-Cyabakamyi,Kadaho,Gitega,Mwogo,,,Project Assessment - 2018.9.4,-2.280226,29.603769,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4462.0,26141.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,9/4/18,,,,,,,,,POINT (455930.5136704675 4747883.475772957),1150.04,2964.01,4971.69,7027.39,9668.41,1253.25,3054.92,5001.89,7218.08,9861.45
006f100000a86FjAAI,1007507,Rwanda,Rwanda - Nyakabuye - Mwogo - 1007507,Complete,In Service,10/6/20,Southern Province,Nyamagabe,Musange-Kabagari,Gasave,Nyakabuye - Mwogo,Mwogo,,,Project Assessment - 2018.9.5,-2.2333694,29.575727,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3622.0,25566.0,Nyakabuye,587.0,Kabingo,558.0,Gasura,550.0,Nyabivume,465.0,Murambi,565.0,,,9/4/18,,,,,,,,,POINT (452810.068638566 4753063.426946694),676.05,2569.34,4349.16,6584.89,9831.24,703.04,2594.6,4371.38,6658.69,9981.17
006f100000d6kr9AAA,1012801,Rwanda,Rwanda - Buhoro - 1012801,Rejected,Technical,11/15/18,Southern Province,Nyamagabe,Buruhukiro,Buhoro,Buhoro,,,,Project Assessment - 2018.8.17,-2.4418,29.44929833,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5944.0,36410.0,Buhoro,350.0,Giharayumbu,520.0,Gakangaga,180.0,Gihumo,100.0,,0.0,,,8/17/18,,,,,,,,,POINT (438756.6403875869 4730012.552909031),1082.77,2609.89,4501.1,8339.82,13111.82,1113.35,2639.43,4550.36,8236.95,13200.12
006f100000d6krEAAQ,1012802,Rwanda,Rwanda - Gakangaga - 1012802,Rejected,Technical,11/16/18,Southern Province,Nyamagabe,Buruhukiro,Byimana,Gakangaga,,,,Project Assessment - 2018.8.17,-2.43705833,29.44304667,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5617.0,35928.0,Gakangaga,450.0,Giharayumbu,650.0,,0.0,,0.0,,0.0,,,8/17/18,,,,,,,,,POINT (438061.1564732709 4730536.555254481),1096.59,2741.18,5898.62,8455.44,12135.78,1060.52,2691.46,5891.1,8512.71,12298.72
006f100000d6krJAAQ,1012803,Rwanda,Rwanda - Bishyiga - 1012803,Rejected,Technical,11/14/18,Southern Province,Nyamagabe,Buruhukioro,Bishyiga,Bishyiga,,,,Project Assessment - 2018.8.17,-2.42353667,29.46039667,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5036.0,34658.0,Bishgiga,460.0,Nyarubande,590.0,,0.0,,0.0,,0.0,,,8/17/18,,,,,,,,,POINT (439990.1130126143 4732032.4321718635),1265.84,2861.11,5050.58,7514.37,10661.41,1288.53,2982.28,5150.98,7701.44,10788.02
006f100000d6krYAAQ,1012805,Rwanda,Rwanda - Nkamba - 1012805,Rejected,Technical,11/13/18,Southern Province,Nyamagabe,Buruhukiro,Rambya,Nkamba,,,,Project Assessment - 2018.8.17,-2.42504833,29.42907333,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6313.0,33479.0,Nkamba,450.0,Nganzo,540.0,Buruhukiro,400.0,,0.0,,0.0,,,8/17/18,,,,,,,,,POINT (436506.5674688421 4731863.859208283),1873.48,3600.11,6533.71,9621.14,12579.43,1878.85,3556.76,6607.72,9745.93,12644.65
006f100000d6krdAAA,1012806,Rwanda,Rwanda - Uwinzovu - 1012806,Rejected,Social,12/31/18,Southern Province,Nyamagabe,Buruhukiro,Munini,Uwinzovu,Rukarara,Rwanda Full Scale Research - Randomized and Lost,,Project Assessment - 2018.8.17,-2.43816,29.39109667,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,1810.0,14030.0,Uwinzovu,600.0,Tantamara,580.0,,0.0,,0.0,,0.0,,,8/17/18,,,,,,,,,POINT (432283.63721834274 4730412.242388481),895.63,2050.31,3091.99,4236.26,5858.99,882.16,1977.5,3099.87,4266.21,5922.58
006f100000d6kx0AAA,1012816,Rwanda,Rwanda - Rurongora - 1012816,Complete,In Service,11/12/21,Southern Province,Nyamagabe,Musebeya-kaduha,Nyarurambi,Rurongora,Rurongora,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.8.17,-2.34152,29.466329,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4632.0,27010.0,Gatiti,680.0,Nganzo,700.0,Nyagisumo,582.0,,0.0,,0.0,,,8/17/18,,,,,,,,,POINT (440646.36177643674 4741101.272514354),1138.11,2473.97,4104.31,6820.41,10014.24,1162.46,2508.28,4159.62,7007.82,10142.85
006f100000d6kxFAAQ,1012817,Rwanda,Rwanda - Gitikirema-kigarama - 1012817,Complete,In Service,3/12/20,Southern Province,Nyamagabe,Mushubi,Cyobe,Gitikirema-kigarama,Mbirurume,Rwanda Full Scale Research - Randomized and Lost,,Project Assessment - 2018.8.17,-2.304674,29.472585,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3890.0,23272.0,Nyarusazi,800.0,Giticyirema,530.0,Nyakirambi,450.0,Cyobe,540.0,Gaseka,485.0,,,8/17/18,,,,,,,,,POINT (441340.6390956305 4745175.588509375),1376.02,2827.84,4024.3,5683.03,7392.75,1381.53,2844.22,4105.1,5789.58,7491.8
006f100000d6kxKAAQ,1012818,Rwanda,Rwanda - Cyori - 1012818,Rejected,Technical,11/5/18,Southern Province,Nyamagabe,Mushubi,Gashwati,Cyori,,,,Project Assessment - 2018.8.17,-2.31818,29.425777,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6815.0,35228.0,Bweramana,600.0,Rusoyo,520.0,Gitandara,610.0,Muyange,650.0,,0.0,,,8/17/18,,,,,,,,,POINT (436135.06570865767 4743680.209288804),1342.35,2992.16,5562.11,8309.56,11939.1,1394.39,3050.9,5652.89,8465.0,12276.71
