Bridge Site,Bridge Survey: Created Date,Bridge Survey: Bridge Survey Name,Origin,Origin - Other,Origin - Admin Code,Destination,Destination - Other,Destination - Admin Code,Home Village,Home Village - Other,Home Village - Admin Code,Crossing Method,Purpose of Travel,Purpose of Travel - Other,Purpose of Travel - Categorized,Travel time,Gender,Approximate Age,Number of seniors traveling,Number of adults,Number of young adults traveling,Number of school aged children,Number of young children,Mode of Transportation,Cargo,Cargo - Other,Notes,Person previously surveyed today,River Conditions,River Photo URL,Weather Conditions,Bridge Survey: ID
Uwumugeti-Kigusa,20/07/2022,Bridge Survey - 00008851,Gasenge,,25160301,Other,EAR Nkumbure,251605,Gasenge,,25160301,B2P bridge,Church or worship,,Worship,60,Female,Young adult,,,2,2,,Foot,,,,,River bed is dry; River is moving slowly,,Cloudy; Temperature is moderate,a3b3Z000001JGPl
Uwumugeti-Kigusa,20/07/2022,Bridge Survey - 00008863,Kigusa,,25160302,Other,EAR Nkumbure,251605,Kigusa,,25160302,B2P bridge,Church or worship,,Worship,40,Female,School-aged child,,,,,,Foot,,,,,River bed is dry; River is moving slowly,,Sunny; Temperature is moderate,a3b3Z000001JGQj
Uwumugeti-Kigusa,20/07/2022,Bridge Survey - 00008867,Kigusa,,25160302,Other,EAR Nkumbure,251605,Kigusa,,25160302,B2P bridge,Other,EAR NKUMBURE,Others ,60,Male,Young adult,,1,,2,,Foot,,,,,River bed is dry; River is moving slowly,,Sunny; Temperature is moderate,a3b3Z000001JGQy
Uwumugeti-Kigusa,20/07/2022,Bridge Survey - 00008860,Kigusa,,25160302,Other,EAR Nkumbure,251605,Gasenge,,25160301,B2P bridge,Church or worship; Other,,Worship,60,Male,Adult,1,1,1,2,,Foot,,,,,River bed is dry; River is moving slowly,,Sunny; Temperature is moderate,a3b3Z000001JGQU
Uwumugeti-Kigusa,20/07/2022,Bridge Survey - 00008852,Kigusa,,25160302,Other,EAR Nkumbure,251605,Kigusa,,25160302,B2P bridge,Church or worship,,Worship,65,Female,Adult,3,,1,,,Foot,,,,,River is moving slowly,,Cloudy; Temperature is moderate,a3b3Z000001JGPq
Uwumugeti-Kigusa,20/07/2022,Bridge Survey - 00008868,Kigusa,,25160302,Other,EAR Nkumbure,251605,Kigusa,,25160302,B2P bridge,Church or worship,,Worship,45,Female,Adult,,,1,,,Foot,,,,,River bed is dry; River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001JGR3
Uwumugeti-Kigusa,20/07/2022,Bridge Survey - 00008866,Kigusa,,25160302,Other,EAR Nkumbure,251605,Kigusa,,25160302,B2P bridge,Church or worship,,Worship,60,Female,Senior,1,,,,,Foot,,,,,River bed is dry; River is moving slowly,,Sunny; Temperature is moderate,a3b3Z000001JGQV
Uwumugeti-Kigusa,20/07/2022,Bridge Survey - 00008861,Kigusa,,25160302,Other,EAR Nkumbure,251605,Kigusa,,25160302,B2P bridge,Church or worship,,Worship,30,Male,School-aged child,,,,1,,Foot,,,,,River bed is dry; River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001JGQZ
Uwumugeti-Kigusa,20/07/2022,Bridge Survey - 00008857,Kigusa,,25160302,Other,EAR Nkumbure,251605,Kigusa,,25160302,B2P bridge,Church or worship,,Worship,60,Female,Young adult,2,2,,2,,Foot,,,,,River bed is dry; River is moving slowly,,Cloudy; Temperature is moderate,a3b3Z000001JGQF
Uwumugeti-Kigusa,20/07/2022,Bridge Survey - 00008858,Kigusa,,25160302,Other,EAR Nkumbure,251605,Kigusa,,25160302,B2P bridge,Church or worship,,Worship,60,Female,Adult,,1,1,2,,Foot,,,,,River bed is dry; River is moving slowly,,Cloudy; Temperature is moderate,a3b3Z000001JGQK
Uwumugeti-Kigusa,20/07/2022,Bridge Survey - 00008855,Kigusa,,25160302,Other,EAR Nkumbure,251605,Kigusa,,25160302,B2P bridge,Church or worship,,Worship,60,Female,Adult,,1,2,2,,Foot,,,,,River bed is dry; River is moving slowly,,Cloudy; Temperature is moderate,a3b3Z000001JGQ5
Uwumugeti-Kigusa,20/07/2022,Bridge Survey - 00008869,Kigusa,,25160302,Other,EAR Nkumbure,251605,Kigusa,,25160302,B2P bridge,Church or worship,,Worship,30,Female,Adult,,1,,,,Foot,,,,,River bed is dry; River is moving slowly,,Sunny; Temperature is moderate,a3b3Z000001JGR8
Uwumugeti-Kigusa,20/07/2022,Bridge Survey - 00008865,Kigusa,,25160302,Other,EAR Nkumbure,251605,Kigusa,,25160302,B2P bridge,Church or worship,,Worship,60,Female,Adult,1,,,1,,Foot,,,,,River bed is dry; River is moving slowly,,Sunny; Temperature is moderate,a3b3Z000001JGQt
Uwumugeti-Kigusa,20/07/2022,Bridge Survey - 00008864,Kigusa,,25160302,Other,EAR Nkumbure,251605,Kigusa,,25160302,B2P bridge,Church or worship,,Worship,40,Male,Senior,,1,3,1,,Foot,,,,,River bed is dry; River is moving slowly,,Sunny; Temperature is moderate,a3b3Z000001JGQo
Uwumugeti-Kigusa,21/02/2022,Bridge Survey - 00006522,EP Kigusa,,25160302,Biraro,,25160501,Biraro,,25160501,B2P bridge,School,,Education,30,Male,School-aged child,,,,1,,Foot,,,,,River bed is dry; River is moving slowly,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Gz6xwQAB,Cloudy; Temperature is cool,a3b3Z000001ZpAw
Uwumugeti-Kigusa,21/02/2022,Bridge Survey - 00006521,EP Kigusa,,25160302,Biraro,,25160501,Biraro,,25160501,B2P bridge,School,,Education,30,Male,School-aged child,,,,3,,Foot,,,,,River bed is dry; River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpAr
Uwumugeti-Kigusa,21/02/2022,Bridge Survey - 00006517,Biraro,,35060201,EP Kigusa,,25160302,Biraro,,25160501,B2P bridge,School,,Education,30,Male,School-aged child,,,,,,Foot,,,,,River bed is dry; River is moving slowly,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Gz6woQAB,Sunny; Cloudy; Temperature is cool,a3b3Z000001ZpAX
Uwumugeti-Kigusa,21/02/2022,Bridge Survey - 00006518,Vumwe,,25160510,EP Kigusa,,25160302,Vumwe,,25160510,B2P bridge,School,,Education,30,Female,School-aged child,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is cool,a3b3Z000001ZpAc
Uwumugeti-Kigusa,21/02/2022,Bridge Survey - 00006525,GS Nkumbure,,251605,Kigusa,,25160302,Kigusa,,25160302,B2P bridge,School,,Education,60,Female,School-aged child,,,,5,,Foot,,,,,River bed is dry; River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpBB
Uwumugeti-Kigusa,21/02/2022,Bridge Survey - 00006523,GS Nkumbure,,251605,Kigusa,,25160302,Kigusa,,25160302,B2P bridge,School,,Education,90,Female,School-aged child,,,,2,,Foot,,,,,River bed is dry; River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpB1
Uwumugeti-Kigusa,21/02/2022,Bridge Survey - 00006524,GS Nkumbure,,251605,Kigusa,,25160302,Kigusa,,25160302,B2P bridge,School,,Education,60,Male,School-aged child,,,,4,,Foot,,,,,River bed is dry; River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpB6
Uwumugeti-Kigusa,21/02/2022,Bridge Survey - 00006520,Shaba,,250904,Kigusa,,25160302,Kigusa,,25160302,B2P bridge,Healthcare,,Healthcare,180,Female,Senior,,,,,,Foot,,,,,River bed is dry; River is moving slowly,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Gz6xSQAR,Cloudy; Temperature is cool,a3b3Z000001ZpAm
Uwumugeti-Kigusa,21/02/2022,Bridge Survey - 00006519,Uwumugeti,,25160509,Kigusa,,25160302,Uwumugeti,,25160509,B2P bridge,Visiting friends or family,,Visiting family or friends,30,Male,Adult,,,,,,Foot,,,,,River bed is dry; River is moving slowly,,Sunny; Temperature is moderate,a3b3Z000001ZpAh
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006579,Kigusa,,25160302,Biraro,,25160501,Biraro,,25160501,B2P bridge,Visiting friends or family,,Visiting family or friends,20,Female,Adult,,,,,,Foot,,,,Yes,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpFN
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006573,Ryarubondo Market,,25160107,Biraro,,25160501,Biraro,,25160501,B2P bridge,Selling goods,,Livelihood,40,Male,Adult,,,,,,,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpEy
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006574,Ryarubondo Market,,25160107,Biraro,,25160501,Biraro,,25160501,B2P bridge,Selling goods,,Livelihood,40,Male,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpEz
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006546,Vumwe,,25160510,EP Kigusa,,25160302,Vumwe,,25160510,B2P bridge,School,,Education,45,Female,School-aged child,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpCn
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006568,Ryarubondo Market,,25160107,Kibwije,,25160504,Kibwije,,25160504,B2P bridge,Buying goods,,Livelihood,45,Male,School-aged child,,,,1,,Foot,,,,Yes,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpEZ
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006557,Ryarubondo Market,,25160107,Kibwije,,25160504,Kibwije,,25160504,B2P bridge,Buying goods,,Livelihood,60,Female,Young adult,,,1,,,Foot,Dry goods (such as grain),,All were carrying sweet potatos,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpDg
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006572,Biraro,,25160501,Kigusa,,25160302,Biraro,,25160501,B2P bridge,Visiting friends or family,,Visiting family or friends,30,Female,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpEt
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006578,GS Nkumbure,,251605,Kigusa,,25160302,Kigusa,,25160302,B2P bridge,School,,Education,60,Male,School-aged child,,,,5,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpFI
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006577,GS Nkumbure,,251605,Kigusa,,25160302,Kigusa,,25160302,B2P bridge,School,,Education,60,Female,School-aged child,,,,5,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpFD
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006576,GS Nkumbure,,251605,Kigusa,,25160302,Kigusa,,25160302,B2P bridge,School,,Education,60,Male,School-aged child,,,,4,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpF8
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006548,Kibwije,,25160504,Kigusa,,25160302,Kigusa,,25160302,B2P bridge,Farming,,Livelihood,90,Female,Adult,,,,,,Foot,"Agriculture inputs (manure, seed, pesticides, animal feed, etc.)",,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpCx
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006564,Vumwe,,25160510,Kigusa,,25160302,Vumwe,,25160510,B2P bridge,Firewood collection,,Livelihood,30,Male,School-aged child,,,,6,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZpEF
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006561,Ryarubondo Market,,25160107,Nkumbure,,251605,Nkumbure,,251605,B2P bridge,Selling goods,,Livelihood,60,Male,Adult,,1,,,,,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpE0
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006545,Ryarubondo Market,,25160107,Nkumbure,,251605,Nkumbure,,251605,B2P bridge,Buying goods,,Livelihood,60,Female,Young adult,,1,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpCi
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006559,Ryarubondo Market,,25160107,Nkumbure,,251605,Nkumbure,,251605,B2P bridge,Buying goods,,Livelihood,60,Female,Adult,1,2,1,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpDq
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006570,Ryarubondo Market,,25160107,Nkumbure,,251605,Nkumbure,,251605,B2P bridge,Buying goods,,Livelihood,60,Male,Adult,1,,,,,Foot,Animals - Goats,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpEj
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006563,Ryarubondo Market,,25160107,Nkumbure,,251605,Nkumbure,,251605,B2P bridge,Selling goods,,Livelihood,60,Male,Adult,,3,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZpEA
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006562,Ryarubondo Market,,25160107,Nkumbure,,251605,Nkumbure,,251605,B2P bridge,Buying goods,,Livelihood,60,Female,Adult,,1,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZpE5
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006567,Ryarubondo Market,,25160107,Nkumbure,,251605,Nkumbure,,251605,B2P bridge,Selling goods,,Livelihood,120,Male,Adult,,1,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpEU
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006571,Ryarubondo Market,,25160107,Nkumbure,,251605,Nkumbure,,251605,B2P bridge,Buying goods,,Livelihood,90,Female,Adult,,2,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpEo
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006537,Ryarubondo Market,,25160107,Nkumbure,,251605,Nkumbure,,251605,B2P bridge,Selling goods,,Livelihood,60,Female,Adult,,,1,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpC9
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006544,Ryarubondo Market,,25160107,Nkumbure,,251605,Nkumbure,,251605,B2P bridge,Buying goods,,Livelihood,80,Male,Senior,1,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpCd
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006540,Ryarubondo Market,,25160107,Nkumbure,,251605,Nkumbure,,251605,B2P bridge,Selling goods,,Livelihood,45,Male,Young adult,1,,1,1,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpCJ
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006538,Biraro,,25160501,Ryarubondo Market,,25160107,Biraro,,25160501,B2P bridge,Buying goods,,Livelihood,60,Male,Young adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpCE
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006535,Nkumbure,,251605,Ryarubondo Market,,25160107,Nkumbure,,251605,B2P bridge,Selling goods,,Livelihood,120,Female,Senior,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpBz
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006533,Nkumbure,,251605,Ryarubondo Market,,25160107,Nkumbure,,251605,B2P bridge,Buying goods,,Livelihood,120,Male,Adult,2,1,1,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpBp
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006534,Nkumbure,,251605,Ryarubondo Market,,25160107,Nkumbure,,251605,B2P bridge,Buying goods,,Livelihood,60,Male,School-aged child,,,,2,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpBu
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006531,Nkumbure,,251605,Ryarubondo Market,,25160107,Nkumbure,,251605,B2P bridge,Selling goods,,Livelihood,40,Male,Adult,,1,2,,,Foot,Animals - Goats,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpBf
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006529,Nkumbure,,251605,Ryarubondo Market,,25160107,Nkumbure,,251605,B2P bridge,Buying goods,,Livelihood,60,Male,Adult,,,2,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpBV
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006547,Shaba,,250904,Ryarubondo Market,,25160107,Shaba,,250904,B2P bridge,Buying goods,,Livelihood,180,Female,Senior,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpCs
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006532,Shaba,,250904,Ryarubondo Market,,25160107,Shaba,,250904,B2P bridge,Buying goods,,Livelihood,210,Female,Young adult,,,1,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpBk
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006530,Uwingugu,,250905,Ryarubondo Market,,25160107,Uwingugu,,250905,B2P bridge,Selling goods; Buying goods,,Livelihood,90,Male,Adult,,3,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpBa
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006528,Uwingugu,,250905,Ryarubondo Market,,25160107,Uwingugu,,250905,B2P bridge,Buying goods,,Livelihood,150,Male,Adult,,2,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpBQ
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006527,Uwingugu,,250905,Ryarubondo Market,,25160107,Uwingugu,,250905,B2P bridge,Buying goods,,Livelihood,120,Female,Adult,,1,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpBL
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006536,Uwumugeti,,25160509,Ryarubondo Market,,25160107,Uwumugeti,,25160509,B2P bridge,Buying goods,,Livelihood,60,Male,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpC4
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006526,Vumwe,,25160510,Ryarubondo Market,,25160107,Vumwe,,25160510,B2P bridge,Selling goods,,Livelihood,60,Male,Adult,1,2,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000GzACIQA3,Cloudy; Temperature is cool,a3b3Z000001ZpBG
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006539,Kamegeri,,2506,Shaba,,250904,Shaba,,250904,B2P bridge,Wage labor,,Livelihood,120,Male,Adult,,1,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is moderate,a3b3Z000001ZpC5
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006566,Ryarubondo Market,,25160107,Shaba,,250904,Shaba,,250904,B2P bridge,Buying goods,,Livelihood,120,Male,Adult,1,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpEP
Uwumugeti-Kigusa,22/02/2022,Bridge Survey - 00006550,Ryarubondo Market,,25160107,Shaba,,250904,Shaba,,250904,B2P bridge,Selling goods,,Livelihood,180,Male,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZpD7
